4293,aaww thank you sweetie hehe HAPPY
4294,that is enough tbh EXCHAR
4295,I will go bananas in the process
4296,raises hand
4297,Ur most welcome DCHAR SPLCHAR
4298,going to the game DCHAR
4299,you like me SPLCHAR I like sweets SPLCHAR you like sweets SPLCHAR D
4300,great
4301,Good talking to you again EXCHAR
4302,How was it QCHAR
4303,you do I interest everyone
4304,I think all can read SPLCHAR not only a few DCHAR
4305,Everybody doesnt include you DCHAR
4306,haha please help HAPPY
4307,Yes
4308,Im going to because I own Ware too
4309,I know your intelligence DCHAR
4310,yes that was cool
4311,I think I might go to sleep so night
4312,but in general SPLCHAR women are the ones who conceive
4313,Why does nobody answer my questions QCHAR
4314,still waiting for your proposal
4315,Very true DCHAR
4316,Depends
4317,ohh hahaha thats funny EXCHAR
4318,u got me
4319,U are ok
4320,its the worst EXCHAR
4321,ur welcome
4322,Welcome SPLCHAR pal DCHAR HAPPY
4323,you are
4324,with what QCHAR
4325,HOPE THATS NOTHING LOST
4326,Its even bigger if the AI can create its own markets autonomously DCHAR
4327,now the tune is stuck in my mind bleddy ANGRY
4328,Do what you enjoy doing the most
4329,The Heart Part NUM
4330,Trust me SPLCHAR all the pleasure was SPLCHAR mine SPLCHAR DCHAR
4331,part time job
4332,What is the answer key QCHAR
4333,thanx a lot and wish u d same DCHAR SPLCHAR
4334,I expires in 24hrs DCHAR Hope you know that DCHAR
4335,What should we do now QCHAR
4336,u mean our place QCHAR
4337,enjoy reading SPLCHAR D
4338,but youre the best
4339,I think I was something much worse than that EXCHAR
4340,I dont need your words SPLCHAR I need your love
4341,HAPPY HAPPY just kidding
4342,no DCHAR But i think ill sleepy so early again soon
4343,the truth homes
4344,hmmm i believe it is
4345,Id say i have NUM best friends in different groups DCHAR
4346,well SPLCHAR shucks guys DCHAR NUM SPLCHAR
4347,didnt say no though DCHAR
4348,Controversial QCHAR I think you mean genius
4349,thats the fun dude HAPPY HAPPY
4350,gta could be cool
4351,ok im back EXCHAR
4352,were there any other ones QCHAR
4353,every month same day give party too DCHAR ok QCHAR
4354,how are you my frndm fyn thnx EXCHAR Hbu QCHAR
4355,still at work cries ANGRY
4356,who want to be the first QCHAR SPLCHAR
4357,meet in front of clusters QCHAR Im leaving mine now
4358,Thank you so much DCHAR HAPPY
4359,yawns very happy SPLCHAR P so what u doing QCHAR
4360,YES WAY THE END
4361,Because were amazing HAPPY
4362,She seems like a very nice person DCHAR SPLCHAR DCHAR SPLCHAR
4363,On every place where the peoples are accessing the internet EXCHAR
4364,Psychotherapist
4365,makes sense SPLCHAR P
4366,you might regret this
4367,hmmmmmmm me too SPLCHAR  SPLCHAR
4368,All I have is
4369,SPLCHAR gives you attention SPLCHAR
4370,Good EXCHAR You QCHAR
4371,No thank you SPLCHAR Turkish DCHAR Im sweet enough DCHAR HAPPY
4372,I was just kidding SPLCHAR but wow you gotta fix that
4373,Ohh youuuu EXCHAR So hows your day
4374,Happy for u SPLCHAR
4375,I see you when youre going to second SPLCHAR
4376,To make some friend and mature socially DCHAR
4377,Thank u my pleasure
4378,come join me do the welcome dance SPLCHAR
4379,and yeah DCHAR Quite cold at night DCHAR
4380,Yes SPLCHAR I like it very much DCHAR
4381,u right
4382,Hey EXCHAR Yeah DCHAR Long time SPLCHAR How have you been QCHAR
4383,lol you scared
4384,i dont mind baby
4385,tell me something I dont know
4386,I can see clearly now DCHAR
4387,look at your phone
4388,SPLCHAR Im gonna stamp your shoe real hard next time EXCHAR SPLCHAR NUM Goodnight balloon head EXCHAR
4389,from where u belonged to
4390,yeah EXCHAR SPLCHAR D I love singing SPLCHAR NUM
4391,Ill always take care of family DCHAR
4392,pls
4393,Why QCHAR
4394,you do DCHAR You will come back DCHAR Take notes DCHAR
4395,maybe you ARE the evil twin
4396,I try my best
4397,and youre being creepy DCHAR
4398,you could try
4399,can u even do that QCHAR
4400,youre welcome SPLCHAR
4401,have fun EXCHAR HAPPY ️
4402,Always have been
4403,oh okay okay DCHAR What the topic now QCHAR
4404,that you are
4405,YES YES YES YES OTHER HAPPY HAPPY HAPPY
4406,Who else QCHAR
4407,good
4408,me only DCHAR But handle was already taken SAD
4409,SPLCHAR No one loves me SPLCHAR  SPLCHAR
4410,Say WHAT EXCHAR
4411,oh im not telling u about urself
4412,i text the way i talk im sorry
4413,lol I wanted to write about that DCHAR SPLCHAR P
4414,you are just jealous
4415,I would love to join you climbs into bed hmm HAPPY HAPPY
4416,yes DCHAR I did watch it DCHAR Its boring SAD
4417,Personal choice EXCHAR Check if you require it or not EXCHAR
4418,Yes SPLCHAR I have them also indeed DCHAR HAPPY
4419,May I have hype videos QCHAR Where are the hype videos QCHAR
4420,Who is QCHAR I see no SPLCHAR one DCHAR
4421,why QCHAR
4422,To write a book
4423,come i give u
4424,just cause i want too
4425,when
4426,Stop tempting me EXCHAR SPLCHAR
4427,I might
4428,Ill Cook SPLCHAR you Watch DCHAR
4429,Thank you so much EXCHAR SPLCHAR d
4430,did you update DCHAR QCHAR
4431,I am also looking for work DCHAR Have you had any success at all QCHAR
4432,its ok
4433,we chat mere kol v haiga g
4434,thank you so much it means alot SPLCHAR
4435,too bad SPLCHAR
4436,SPLCHAR gd morning dear
4437,What QCHAR
4438,lol DCHAR Which position would you like to sleep DCHAR HAPPY
4439,Why you gotta be so
4440,Because reading and talking arent the same thing DCHAR
4441,I wouldnt have replied if I was still upset DCHAR
4442,and you are sarcastic DCHAR
4443,Much very
4444,I will EXCHAR I am planning to post the pics today DCHAR
4445,yeah Ive noticed lol
4446,I can see clearly now DCHAR
4447,It really was SPLCHAR it was lots of fun Im sure youll enjoy it EXCHAR
4448,Why QCHAR SPLCHAR
4449,Human beings in general like to break rules DCHAR
4450,What does that mean Im an uneducated child
4451,whatcha doing QCHAR
4452,Also yes yes yes because yes yes yes yes DCHAR SPLCHAR SPLCHAR
4453,I wasn’t trying to be polite DCHAR
4454,oh SPLCHAR hope youll sometimes get to visit DCHAR Its an awesome place DCHAR
4455,I actually had a good day DCHAR It just was long how about you QCHAR
4456,Im not sure what it is SPLCHAR but its cool QCHAR
4457,By copying South Indian and Hollywood movies SPLCHAR
4458,Hey its in Wakad
4459,I will and I can send a picture of the room color now
4460,Very simple SPLCHAR get into Masters with aerospace or aeronautical major DCHAR
4461,Aww EXCHAR jug4 arent you QCHAR heart breaks SPLCHAR 
4462,you on the beds
4463,it is one of the subjects we have to study DCHAR
4464,exactly why I dont like you
4465,Who is the worlds top artificial intelligence system designer QCHAR
4466,sooo annoying EXCHAR Like they just need something to criticize DCHAR ANGRY ANGRY
4467,I also love Honey Ride DCHAR HAPPY HAPPY What about you QCHAR QCHAR
4468,you are very funny SPLCHAR d
4469,First what comes to my mind are tulips SPLCHAR windmills and bicycles DCHAR
4470,if someone is amazing its U EXCHAR SPLCHAR D
4471,I know very bad SPLCHAR
4472,suddenly remembered why I dont like you DCHAR
4473,Tom Hagen DCHAR Strong DCHAR Solid DCHAR Smart DCHAR Loyal DCHAR
4474,Intelligence can always be measured relatively DCHAR
4475,With friends QCHAR
4476,do you man
4477,THE VIDEOO IS SOOO SYCKING ROMANTIC SPLCHAR YEAH VERY ROMANTIC SAD HAPPY ️
4478,first tell me why do you ask QCHAR
4479,So SPLCHAR howre you feeling QCHAR
4480,you talking to me QCHAR
4481,thank u so much HAPPY
4482,So does electrical engineering DCHAR
4483,Something about nothing
4484,how do you call it friendship
4485,Despo people are there everywhere DCHAR SPLCHAR
4486,Or well SPLCHAR unfunny attempts at humour like mine above DCHAR That always stops laughter EXCHAR Straight
4487,The best television drama serial DCHAR I have watched NUM times till now DCHAR
4488,We all know that IM the real Liam Payne
4489,will do
4490,milk is better
4491,Get well soon bro EXCHAR
4492,haha of course EXCHAR HAPPY
4493,what
4494,Just chat SPLCHAR not unshared friends
4495,Love is not infinite DCHAR
4496,Get in touch with your feelings then
4497,Morning DCHAR
4498,stay with me EXCHAR
4499,No one knows DCHAR
4500,yaa yawning like hell HAPPY HAPPY
4501,Thank you EXCHAR SPLCHAR
4502,I would love to help too DCHAR
4503,well why dont u tell me
4504,What problem QCHAR I dont see a problem DCHAR
4505,I can forgive DCHAR
4506,i hate Maths SPLCHAR
4507,sry for letting u down DCHAR HAPPY
4508,Why QCHAR
4509,youre welcome EXCHAR I hope you have a good day EXCHAR
4510,Then what definition of safe are you using QCHAR
4511,why QCHAR SPLCHAR O
4512,you know you know you know you know
4513,Everything is possible here SPLCHAR on Earth SPLCHAR in life DCHAR
4514,Now that is unique EXCHAR
4515,An iPhone is actually required to use the Apple Watch DCHAR
4516,Do you QCHAR
4517,Because you are being irritating and not punctuating properly DCHAR
4518,yeah EXCHAR Like me we are same
4519,OH MY GOD DCHAR
4520,DCHAR PLEASE
4521,no I dont
4522,but I didnt even say anything
4523,Like boring as in I could never get myself to pay attention
4524,yeah EXCHAR why not QCHAR
4525,wanna bet
4526,Oh thats the matter QCHAR Um then what can i ask u QCHAR
4527,how am I suppose to reply to a text Ive never got
4528,please do DCHAR
4529,Im the problem QCHAR Id love some clarification on this DCHAR
4530,Whats that old saying QCHAR SPLCHAR Better late than DCHAR
4531,lol same for me SPLCHAR Im not a coffee fan HAPPY
4532,Freak DCHAR
4533,yes from who is the phone number QCHAR
4534,Sun fm EXCHAR SPLCHAR
4535,make up
4536,thats sad
4537,same here DCHAR Same here DCHAR
4538,if u dont mind can I asked one more q
4539,Because you owe it
4540,How are you QCHAR
4541,depends on what you think this means
4542,say whatever is in ur mind DCHAR just speak it up HAPPY
4543,you i meant
4544,No SPLCHAR some of us dont DCHAR
4545,Thanks for the info big fan here xD
4546,Which part was a joke SPLCHAR sorry QCHAR
4547,I like friends
4548,sure DCHAR Go ahead
4549,im fine EXCHAR how about you DCHAR
4550,You need to DCHAR
4551,The new Daredevil DCHAR
4552,haha EXCHAR How about u QCHAR HAPPY
4553,U can ignore me baby QCHAR HAPPY HAPPY HAPPY HAPPY
4554,I dont know how to respond that
4555,I will EXCHAR I am planning to post the pics today DCHAR
4556,Robin Williams SPLCHAR RIP
4557,Why QCHAR
4558,and I love spending it DCHAR
4559,what is a weird word
4560,HAPPY HAPPY HAPPY Its an attention seeking EXCHAR dont u know that HAPPY
4561,do watch it EXCHAR
4562,Sending random selfies DCHAR
4563,okay left DCHAR How are you QCHAR Back home QCHAR
4564,i have noooo clue EXCHAR
4565,Lol EXCHAR I have already finished with the third year DCHAR
4566,almost NUM SPLCHAR and you QCHAR
4567,is it painful NUM live alone QCHAR
4568,But youre not sitting down DCHAR
4569,both DCHAR
4570,Hey
4571,If ur happy SPLCHAR who do u want to be alone QCHAR SPLCHAR
4572,I wonder why
4573,cause I dont know you SPLCHAR QCHAR SPLCHAR
4574,Yes you are EXCHAR
4575,to own a look and make it look good
4576,Ignorance is bliss SPLCHAR man DCHAR
4577,Love it DCHAR Looks vintage
4578,ur welcome hope you will get your follow HAPPY HAPPY
4579,Thank you SPLCHAR � SPLCHAR
4580,for what QCHAR
4581,why you say that QCHAR
4582,Will join SPLCHAR
4583,I feel so much happier c SPLCHAR
4584,Communication SPLCHAR respect SPLCHAR faithful SPLCHAR honestly SPLCHAR
4585,You need to report to the officials and it should be stopped DCHAR
4586,do you have to pass your test to work in your field QCHAR
4587,to clean
4588,we went from NUM SPLCHAR NUM QCHAR
4589,why QCHAR
4590,you were just yelling okay DCHAR
4591,O yeah EXCHAR EXCHAR
4592,will WA you naa
4593,Im explaining the truth of the WORD DCHAR
4594,Never ever
4595,yes but you wouldnt have heard me
4596,For what QCHAR
4597,sleeping n eating DCHAR
4598,youre welcome EXCHAR I hope you have a good day EXCHAR XD
4599,You did QCHAR SPLCHAR i smile
4600,Keep looking if you find one let me know
4601,SPLCHAR yes DCHAR SPLCHAR and you QCHAR
4602,I know DCHAR
4603,Horrible you are DCHAR
4604,Really in the bathroom DCHAR I am sure there are other rooms you can drink in
4605,Im just disappointed DCHAR
4606,horror is an understatement DCHAR HAPPY
4607,Counting the nostril hair DCHAR
4608,the jokes on you
4609,EEE SPLCHAR good DCHAR admissions over DCHAR QCHAR SPLCHAR
4610,we were never friends
4611,yes because I have nothing to do SPLCHAR
4612,I can try
4613,of course EXCHAR
4614,some times you gotta do what you gotta do
4615,SPLCHAR nothing DCHAR u r doing it right DCHAR
4616,should we go on a quest QCHAR
4617,because everyone else is playing cards against humanity
4618,Are you angry EXCHAR QCHAR SPLCHAR DCHAR SPLCHAR
4619,I dont even know
4620,Am I not trying QCHAR
4621,Got that phone too
4622,i know
4623,lol EXCHAR Heya EXCHAR Hows you QCHAR SPLCHAR D
4624,what
4625,upto you
4626,oh nothing
4627,And have NUM more babies DCHAR
4628,Thanks a lot ANGRY
4629,you really have it QCHAR
4630,youre welcome DCHAR glad to be of service EXCHAR
4631,What About Me Dear QCHAR QCHAR
4632,who has the strings to it QCHAR QCHAR
4633,alright soo DCHAR what are you up to QCHAR
4634,because its cute DCHAR
4635,if i have A do we have to go QCHAR
4636,LOL DCHAR Whos gonna save the world now QCHAR
4637,thanks DCHAR Feels good to be back DCHAR HAPPY
4638,how what QCHAR
4639,When SPLCHAR Where did I not reply QCHAR
4640,Yes yes it is
4641,Nothing else to talk about DCHAR
4642,its my first name
4643,hmm DCHAR wassup QCHAR SPLCHAR P
4644,and youre the best DCHAR SPLCHAR
4645,Also yes yes yes because yes yes yes yes DCHAR
4646,No SPLCHAR as long as they are a person
4647,one is never enough
4648,na DCHAR Very much sorry SAD SAD
4649,ah thanks EXCHAR SPLCHAR D
4650,Sorry SPLCHAR but I wont take it back DCHAR SPLCHAR
4651,Really slow internet
4652,I dont actually like pizza DCHAR Its just something my friend says DCHAR OTHER OTHER
4653,not at all SPLCHAR and im good SPLCHAR
4654,when DCHAR
4655,WHY WHAT ARE U OK QCHAR EXCHAR QCHAR EXCHAR QCHAR EXCHAR
4656,i love trains SPLCHAR P
4657,its the way of ending something
4658,I can only imagine that it was who asked u that question SPLCHAR
4659,i call you that all the time
4660,oh okay DCHAR
4661,ask her she will
4662,SPLCHAR no EXCHAR SPLCHAR I never get around to watching movies EXCHAR
4663,youre not smart DCHAR
4664,SPLCHAR NUM days later SPLCHAR D
4665,that was so funny EXCHAR Never DCHAR
4666,looking for a place in the city
4667,hope you had a lovely day EXCHAR HAPPY
4668,You are nice to talk to EXCHAR Im glad you choose to be around EXCHAR
4669,But what QCHAR No if SPLCHAR no but DCHAR Only DCHAR EXCHAR SPLCHAR SPLCHAR SPLCHAR
4670,I should tell you that EXCHAR
4671,I am fine DCHAR whats up QCHAR
4672,brilliant DCHAR
4673,what I go too QCHAR
4674,Maybe if you said it back
4675,What QCHAR What QCHAR
4676,was it nice QCHAR
4677,Anytime love SPLCHAR
4678,Youre welcome SPLCHAR
4679,their real names are usually this long SPLCHAR P
4680,About what SPLCHAR specifically QCHAR
4681,cause it was expensive
4682,Good DCHAR
4683,Hello EXCHAR How are you QCHAR
4684,terms and condition never said SPLCHAR
4685,it would be a dream
4686,gud then EXCHAR SPLCHAR
4687,Software testing falls under the quality assurance umbrella DCHAR
4688,Sorry to hear EXCHAR Theres always another time EXCHAR QCHAR QCHAR QCHAR QCHAR
4689,I just wish there were more people like you that want me happy lol
4690,And I u EXCHAR
4691,BUT WHY
4692,we friends bro
4693,why
4694,happy for you
4695,My guess would be SPLCHAR if theres nothing questionable SPLCHAR then theres nothing to do DCHAR
4696,you can come by us if you want
4697,the one and only which is there on everyones mind and mouth EXCHAR
4698,Im fine SPLCHAR youre not fine
4699,Great thanks and yours QCHAR
4700,Thank you SPLCHAR I love talking to you SPLCHAR too DCHAR Youre just so lovely DCHAR
4701,same
4702,Well I am glad to hear that
4703,go on QCHAR QCHAR What go on QCHAR QCHAR
4704,Getting married QCHAR
4705,how are you EXCHAR QCHAR
4706,I LOVE YOU MORE THAN LOVE
4707,it is just honey in lukewarm water EXCHAR
4708,its all good
4709,Because of the Internet DCHAR
4710,what QCHAR Lol
4711,I did though
4712,Thank you for being you DCHAR
4713,I share and spread love ANGRY ANGRY
4714,u deserve it all EXCHAR
4715,The ceiling DCHAR
4716,Tell you what QCHAR
4717,I believe you sweetie DCHAR ♡ SPLCHAR NUM
4718,you honestly think I would take a photo QCHAR The pink one looks lush though EXCHAR
4719,omg the same feeling DCHAR
4720,No SPLCHAR you a pic
4721,Why do you care enough to say that QCHAR
4722,if we dont ask why then in place of why what to ask QCHAR SAD
4723,I have that happen on chrome DCHAR
4724,SPLCHAR nods SPLCHAR calling you SPLCHAR Hey SPLCHAR where are you QCHAR
4725,No Im not
4726,great SPLCHAR
4727,why QCHAR
4728,haha SPLCHAR all hostel rooms are doomed to this fate I think SPLCHAR
4729,just quoting from the book DCHAR
4730,great TE EXTC DCHAR
4731,I am cant understand DCHAR
4732,Again angry or what QCHAR
4733,You are one ugly creepy guy
4734,Ill be fine
4735,wot hap QCHAR y u so sad QCHAR
4736,you cant hate me while youre using a layout i made you bai DCHAR
4737,nothing seriousjust weak in the morning SPLCHAR
4738,I do DCHAR I really SPLCHAR really do DCHAR
4739,Are you sure QCHAR Im pretty boring DCHAR
4740,MINE ISNT
4741,TV Show SPLCHAR Big Bang Theory DCHAR Or Movie SPLCHAR Hangover DCHAR
4742,Really feeling very bad for you SPLCHAR DCHAR But why body ache
4743,basically im sleepy all the time
4744,because some times its better to hide the pain DCHAR SAD
4745,SPLCHAR now a big smile on my face SPLCHAR
4746,I have been
4747,JavaScript SPLCHAR I guess QCHAR
4748,wat u said earlier
4749,Thank u SPLCHAR
4750,good pls
4751,Er what QCHAR
4752,Almost got in a fight DCHAR
4753,DCHAR Plan c is to follow plan b QCHAR
4754,What are you up to QCHAR SPLCHAR
4755,ive had no childhood DCHAR
4756,Thank you SPLCHAR Im enjoying it SPLCHAR
4757,I like to chat with u
4758,at least NUM
4759,Theyre at least a little funny DCHAR HAPPY
4760,Well DCHAR One bad pic is one bad pic DCHAR
4761,Nothing DCHAR at all DCHAR
4762,Im sorry DCHAR Ill leave DCHAR SPLCHAR c
4763,I prefer to watch the movie which make me laugh a lot DCHAR SPLCHAR
4764,youre so ewww
4765,I have never lived in a big city SPLCHAR so no proper idea DCHAR
4766,Any pics of the gear I could look at DCHAR
4767,what QCHAR
4768,that means a lot for me
4769,hope no more bodies DCHAR
4770,Or at a minimum SPLCHAR adopted and they just arent telling me DCHAR
4771,i have nowhere to go
4772,Youre not supposed to
4773,I just need to wait
4774,Login and check QCHAR o SPLCHAR o
4775,Fine then DCHAR
4776,because I dont have a car EXCHAR
4777,Cheers DCHAR HAPPY
4778,I bet most people like monkeys more than us DCHAR
4779,Hah
4780,Hows your relationship with your best friend now QCHAR If I may ask DCHAR
4781,I thought you didnt SPLCHAR whats wrong QCHAR
4782,did you get it QCHAR
4783,words fail me DCHAR actually DCHAR words have gotten tired of me DCHAR
4784,Move on with your life DCHAR SPLCHAR O Someone knew will come a long DCHAR
4785,thinking about you all day
4786,where it opened QCHAR
4787,I dont know DCHAR But Im sure that I was not crashed DCHAR
4788,havent left my bed all day
4789,You are smart DCHAR HAPPY
4790,Funny in a good way or bad way QCHAR HAPPY HAPPY
4791,Bits of every genre as long its good music to my ears
4792,I love to
4793,rofl so true
4794,I have a fair understanding of SEO EXCHAR
4795,Oh thats the matter QCHAR Um then what can i ask u QCHAR
4796,It is lovely DCHAR
4797,always Welcome Beautiful SPLCHAR
4798,I just replied thank you SPLCHAR NUM
4799,WHAT TIME DCHAR
4800,no Im getting educated
4801,I missed you and Im not kidding EXCHAR
4802,saying were bad friends DCHAR I dont get it DCHAR
4803,why would you sing at your own wedding
4804,miss u too SAD
4805,Just like u SPLCHAR P
4806,You are welcome
4807,i thought so haha HAPPY
4808,Grow my bangs or grow up QCHAR
4809,I dont know why you be that mean to me
4810,oh great SPLCHAR hows it QCHAR
4811,When did i BROKE ur heart QCHAR HAPPY
4812,going what QCHAR
4813,I like the 1st joke the best DCHAR lol DCHAR
4814,I dont use because I dont like it DCHAR
4815,Kidding about what QCHAR
4816,I hope you can read SPLCHAR p
4817,I dont even know anymore DCHAR
4818,you never asked
4819,going DCHAR Bye I might not wake up so yeah bye DCHAR
4820,You too EXCHAR
4821,YAY HAVE FUN SPLCHAR o SPLCHAR
4822,yeah SPLCHAR but some have high imagination power and some have less imagination power DCHAR
4823,why u all boys have the same problem
4824,stop being a girlfriend
4825,Why is that QCHAR
4826,Will you ever let yourself be truly happy QCHAR HAPPY HAPPY
4827,what QCHAR
4828,kbai
4829,Also yes yes yes because yes yes yes yes DCHAR SPLCHAR
4830,I have been busy EXCHAR
4831,Ill show you after Im done EXCHAR
4832,Wt hmm QCHAR
4833,but still and Im not polite
4834,take your time SPLCHAR very young
4835,always and forever
4836,hahahaa DCHAR and tea is definitely not my cup of coffee SPLCHAR ・・ SPLCHAR
4837,POST IT POST IT POST IT
4838,SPLCHAR oh DCHAR take care EXCHAR
4839,Not one I took as a joke SPLCHAR but fair enough DCHAR
4840,acting like me SPLCHAR taught you well
4841,oh nothing
4842,Toon language i suppose DCHAR
4843,OK got it DCHAR
4844,Do you do cloth stuff QCHAR
4845,SPLCHAR NUM more coming DCHAR Oops DCHAR EXCHAR HAPPY
4846,a lil bit
4847,Nothing DCHAR
4848,Sorry for what QCHAR QCHAR SAD SAD
4849,Always DCHAR
4850,just posted it
4851,Oh thats the matter QCHAR Um then what can i ask u QCHAR
4852,Dont say that EXCHAR
4853,Hmm EXCHAR But why QCHAR
4854,Its a cute lil round toy DCHAR Cute cute It walks DCHAR ANGRY
4855,u look so h SPLCHAR t
4856,so you mean Im lying QCHAR
4857,Mm
4858,I never knew i wanted that
4859,you too QCHAR
4860,me QCHAR Always
4861,yay I have to see you while you here DCHAR EXCHAR
4862,You should be happy that at least you have a bed DCHAR HAPPY
4863,mostly downtown
4864,Lol yes very well HAPPY HAPPY
4865,world is more selfish SPLCHAR round and small DCHAR
4866,I had a feeling it was fake DCHAR
4867,haha Im good SPLCHAR you QCHAR X QCHAR QCHAR QCHAR QCHAR
4868,I WILL I WILL I WILL
4869,not good SPLCHAR
4870,and what is NUM QCHAR QCHAR QCHAR QCHAR
4871,Thanks EXCHAR Thats what I was going for SPLCHAR
4872,Not original SPLCHAR Im afraid DCHAR
4873,did I DCHAR sorry
4874,Especially while skydiving DCHAR
4875,All because of you OTHER
4876,what happened ice QCHAR QCHAR
4877,why would I want him
4878,Much DCHAR Wow DCHAR Such DCHAR Crazy DCHAR
4879,yes SPLCHAR the next test we will study together ok
4880,Im sorry I asked DCHAR
4881,who are you
4882,why sad DCHAR be happy SPLCHAR
4883,How was it QCHAR
4884,neither me SPLCHAR
4885,Yes DCHAR Every single minutes am looking for the news DCHAR
4886,Waiting for my teacher to come in class
4887,Pls call now
4888,You wont drink rather drink will drink you DCHAR
4889,what the QCHAR QCHAR
4890,Anytime SPLCHAR good luck with the interview
4891,TRUE
4892,Name of the wind SPLCHAR I loved the reader DCHAR
4893,why so QCHAR Take your friends along SPLCHAR DCHAR Though driving alone is fun too DCHAR
4894,U No watch QCHAR
4895,I dare you EXCHAR
4896,WHY ARE YOU UP QCHAR EXCHAR
4897,i think SPLCHAR who do something for world peace is the most important in the world DCHAR
4898,the thing is to never stop doing what makes you happy DCHAR like ever DCHAR
4899,school
4900,hey its me ur u
4901,because I dont want to
4902,whats it for
4903,The SPLCHAR in SPLCHAR part DCHAR
4904,i will dont worry
4905,its not QCHAR Then what is it QCHAR
4906,My mood is off since yesterday
4907,Heh good one
4908,Wanna catch up QCHAR
4909,youre even more
4910,who you riding with
4911,How was your day QCHAR
4912,I miss you more SPLCHAR I miss you too DCHAR SAD SPLCHAR my point SPLCHAR
4913,whats the topic
4914,yea dont worry SPLCHAR
4915,Ok thank you
4916,On your face QCHAR SPLCHAR P
4917,first yr DCHAR cllg student n u QCHAR QCHAR QCHAR
4918,SO WHAT QCHAR QCHAR
4919,you know my feeling bro HAPPY HAPPY HAPPY
4920,wts mail id QCHAR
4921,trust me it is EXCHAR SPLCHAR P
4922,lying down DCHAR u QCHAR
4923,no SPLCHAR no Im not
4924,how is your day QCHAR
4925,y do u wanna knw me QCHAR QCHAR QCHAR SPLCHAR
4926,You always can change things
4927,What a good joke man EXCHAR
4928,Speak a lot DCHAR Hang out with English spoken people DCHAR
4929,Scale
4930,I seem to have forgotten how to do love altogether DCHAR
4931,well what u waiting for it have it fast
4932,lol cause we can DCHAR Too bad u cnt SPLCHAR P
4933,I tried to help EXCHAR
4934,my bike and my electric car
4935,i mean the word not the meaning
4936,Dont Worry Even Sachin also failed DCHAR EXCHAR
4937,followed DCHAR Thank you
4938,How was it QCHAR
4939,Thank you for creating it DCHAR
4940,I am giving you company my friend EXCHAR SPLCHAR Misery loves company SAD SAD
4941,Ive only had my first lesson this week but I am currently learning C
4942,what QCHAR QCHAR QCHAR
4943,I want treat
4944,Been moving for NUM days didnt have time
4945,Well fine DCHAR Be that way DCHAR
4946,no sleeping ful nite
4947,so you have a crush on the name DCHAR Not the person QCHAR
4948,body without a soul EXCHAR
4949,You are bad DCHAR
4950,Park near my house
4951,That’s what I said
4952,IM NOT YOUR SUGAR SPLCHAR SWEETIE DCHAR
4953,I will message you DCHAR
4954,lets just win lets just be happy and thrive
4955,Your face DCHAR
4956,so i follow you SPLCHAR
4957,Of what QCHAR
4958,nope not at all EXCHAR SPLCHAR P
4959,why are you not on it QCHAR
4960,Loki for the win DCHAR
4961,you first
4962,oh man EXCHAR
4963,as in SPLCHAR its not working QCHAR Then how are you typing QCHAR
4964,Quite early than me DCHAR
4965,but you dont drink QCHAR QCHAR
4966,Thats good to know DCHAR M good too SPLCHAR
4967,Maybe youd like me if you got to know me better DCHAR
4968,People tell me it was in that serial DCHAR
4969,Up to you
4970,i just need a ride to work hahahah
4971,let me help you sweetie DCHAR
4972,Hello
4973,which exam QCHAR
4974,maybe its just the
4975,thank you！ HAPPY HAPPY HAPPY HAPPY
4976,make it a good day
4977,love QCHAR QCHAR
4978,i will DCHAR SPLCHAR
4979,haha i knw ma HAPPY
4980,aha SPLCHAR is ur school mate QCHAR Small world DCHAR NUM SPLCHAR
4981,are you still sore SAD
4982,I said the same
4983,yeah its pretty cool DCHAR OTHER
4984,right back ya EXCHAR We can grow old together EXCHAR HAPPY HAPPY HAPPY
4985,the funny thing is that im not HAPPY
4986,I just might be
4987,yeah SPLCHAR it was a long time ago
4988,like Saturday or Sunday
4989,bsccomputer sciencemba equivalent tech tech
4990,If you cant handle some bro globes SPLCHAR stay out of the kitchen DCHAR
4991,what should I do to move on and not think about it QCHAR QCHAR
4992,thumbs are cold SPLCHAR P
4993,in person QCHAR
4994,answer what QCHAR
4995,and how it is cool explain
4996,Im good EXCHAR
4997,thank you EXCHAR HAPPY
4998,Thankyou SPLCHAR its weird to hear i have a style SPLCHAR never thought id see the day EXCHAR HAPPY HAPPY
4999,i dont want to DCHAR
5000,How was it QCHAR
5001,The first and third are best DCHAR
5002,send me one first
5003,what thing very bad QCHAR
5004,when do I ever say sorry QCHAR Stop flexing
5005,something happen to me and its related to my life DCHAR it ends here
5006,Whats wrong QCHAR EXCHAR
5007,maybe an entire NUM pack DCHAR
5008,for what reason QCHAR
5009,I walk over to the bed and examine the sleeping person DCHAR
5010,cmon tell me nw
5011,tell you what
5012,you better be kidding
5013,calm down
5014,wait did I say you do QCHAR
5015,same here DCHAR Find drinking milk almost unnatural DCHAR
5016,LOLOL
5017,MathCad Software EXCHAR VISIT SPLCHAR Page on google DCHAR co DCHAR in
5018,SPLCHAR Wanna share the story QCHAR
5019,youre such a giver
5020,no way DCHAR Why should i angry DCHAR ANGRY ANGRY
5021,Honestly SPLCHAR youre very pretty
5022,What happen sweety QCHAR
5023,ph you dont hate me SPLCHAR I have many more where that one came from
5024,WHEN IS IT OUT
5025,Avoid SAD
